home,Team,Team_opp,fg_max,fga_max,3p_max,3pa_max,ft_max,fta_max,fg_max_opp,fga_max_opp,3p_max_opp,3pa_max_opp,ft_max_opp,fta_max_opp,win_rate_5,season_win_rate,opp_win_rate_5,opp_season_win_rate,days_rest,opp_days_rest,won,season,date
0,4,9,7.0,17.0,2.0,7.0,5.0,6.0,7.0,19.0,6.0,14.0,5.0,6.0,2.32,0.6470588235294118,1.8800000000000001,0.5747126436781609,2.0,2.0,False,2021,2021-06-29
1,9,4,7.0,19.0,6.0,14.0,5.0,6.0,7.0,17.0,2.0,7.0,5.0,6.0,1.8800000000000001,0.5747126436781609,2.32,0.6395348837209303,2.0,2.0,True,2021,2021-06-29
0,7,24,16.0,26.0,7.0,9.0,2.0,3.0,9.0,17.0,4.0,11.0,8.0,9.0,2.56,0.7126436781609196,2.3600000000000003,0.6333333333333333,2.0,2.0,True,2021,2021-06-30
1,24,7,9.0,17.0,4.0,11.0,8.0,9.0,16.0,26.0,7.0,9.0,2.0,3.0,2.3600000000000003,0.6333333333333333,2.6,0.7159090909090909,2.0,2.0,False,2021,2021-06-30
0,9,4,10.0,22.0,7.0,16.0,7.0,7.0,14.0,20.0,3.0,8.0,5.0,7.0,1.92,0.5795454545454546,2.32,0.6395348837209303,2.0,2.0,False,2021,2021-07-01
1,4,9,14.0,20.0,3.0,8.0,5.0,7.0,10.0,22.0,7.0,16.0,7.0,7.0,2.32,0.6395348837209303,1.92,0.5730337078651685,2.0,2.0,True,2021,2021-07-01
0,4,9,11.0,23.0,4.0,12.0,8.0,8.0,7.0,17.0,6.0,7.0,6.0,7.0,2.3600000000000003,0.6436781609195402,1.92,0.5730337078651685,2.0,2.0,True,2021,2021-07-03
1,9,4,7.0,17.0,6.0,7.0,6.0,7.0,11.0,23.0,4.0,12.0,8.0,8.0,1.92,0.5730337078651685,2.4,0.6477272727272727,2.0,2.0,False,2021,2021-07-03
1,7,4,12.0,21.0,4.0,8.0,10.0,10.0,12.0,26.0,5.0,12.0,7.0,12.0,2.6,0.7159090909090909,2.4,0.6477272727272727,6.0,3.0,True,2021,2021-07-06
0,4,7,12.0,26.0,5.0,12.0,7.0,12.0,12.0,21.0,4.0,8.0,10.0,10.0,2.4,0.6477272727272727,2.6399999999999997,0.7191011235955056,3.0,6.0,False,2021,2021-07-06
0,4,7,15.0,22.0,4.0,9.0,11.0,18.0,12.0,25.0,7.0,12.0,8.0,8.0,2.4,0.6404494382022472,2.6399999999999997,0.7191011235955056,2.0,2.0,False,2021,2021-07-08
1,7,4,12.0,25.0,7.0,12.0,8.0,8.0,15.0,22.0,4.0,9.0,11.0,18.0,2.6399999999999997,0.7191011235955056,2.4,0.6333333333333333,2.0,2.0,True,2021,2021-07-08
0,7,4,8.0,14.0,6.0,7.0,3.0,5.0,14.0,23.0,5.0,10.0,13.0,17.0,2.68,0.7222222222222222,2.4,0.6333333333333333,3.0,3.0,False,2021,2021-07-11
1,4,7,14.0,23.0,5.0,10.0,13.0,17.0,8.0,14.0,6.0,7.0,3.0,5.0,2.4,0.6333333333333333,2.68,0.7142857142857143,3.0,3.0,True,2021,2021-07-11
0,7,4,17.0,28.0,3.0,9.0,8.0,9.0,15.0,33.0,3.0,8.0,7.0,8.0,2.68,0.7142857142857143,2.44,0.6373626373626373,3.0,3.0,False,2021,2021-07-14
1,4,7,15.0,33.0,3.0,8.0,7.0,8.0,17.0,28.0,3.0,9.0,8.0,9.0,2.44,0.6373626373626373,2.68,0.7065217391304348,3.0,3.0,True,2021,2021-07-14
0,4,7,14.0,23.0,4.0,8.0,4.0,11.0,17.0,33.0,3.0,4.0,6.0,6.0,2.48,0.6413043478260869,2.68,0.7065217391304348,3.0,3.0,True,2021,2021-07-17
1,7,4,17.0,33.0,3.0,4.0,6.0,6.0,14.0,23.0,4.0,8.0,4.0,11.0,2.68,0.7065217391304348,2.52,0.6451612903225806,3.0,3.0,False,2021,2021-07-17
0,7,4,11.0,22.0,2.0,9.0,5.0,5.0,16.0,25.0,2.0,7.0,17.0,19.0,2.68,0.6989247311827957,2.52,0.6451612903225806,3.0,3.0,False,2021,2021-07-20
1,4,7,16.0,25.0,2.0,7.0,17.0,19.0,11.0,22.0,2.0,9.0,5.0,5.0,2.52,0.6451612903225806,2.68,0.6914893617021277,3.0,3.0,True,2021,2021-07-20
1,29,0,15.0,26.0,5.0,11.0,3.0,7.0,8.0,21.0,4.0,11.0,9.0,9.0,0.5,0.5,0.5,0.5,138.0,151.0,False,2022,2021-10-19
0,0,29,8.0,21.0,4.0,11.0,9.0,9.0,15.0,26.0,5.0,11.0,3.0,7.0,0.5,0.5,0.5,0.0,151.0,138.0,True,2022,2021-10-19
1,4,6,12.0,25.0,4.0,10.0,7.0,9.0,13.0,25.0,7.0,8.0,4.0,6.0,0.5,0.5,0.5,0.5,91.0,122.0,True,2022,2021-10-19
0,6,4,13.0,25.0,7.0,8.0,4.0,6.0,12.0,25.0,4.0,10.0,7.0,9.0,0.5,0.5,0.5,1.0,122.0,91.0,False,2022,2021-10-19
1,17,15,14.0,24.0,6.0,11.0,7.0,8.0,10.0,22.0,8.0,11.0,8.0,10.0,0.5,0.5,0.5,0.5,139.0,157.0,False,2022,2021-10-20
0,18,8,8.0,17.0,4.0,4.0,4.0,6.0,12.0,26.0,4.0,8.0,2.0,3.0,0.5,0.5,0.5,0.5,122.0,157.0,True,2022,2021-10-20
1,23,1,11.0,21.0,6.0,12.0,6.0,8.0,6.0,15.0,3.0,7.0,5.0,5.0,0.5,0.5,0.5,0.5,157.0,157.0,True,2022,2021-10-20
0,1,23,6.0,15.0,3.0,7.0,5.0,5.0,11.0,21.0,6.0,12.0,6.0,8.0,0.5,0.5,0.5,1.0,157.0,157.0,False,2022,2021-10-20
1,25,14,5.0,20.0,2.0,9.0,5.0,6.0,9.0,19.0,2.0,9.0,8.0,8.0,0.5,0.5,0.5,0.5,157.0,140.0,False,2022,2021-10-20
1,16,3,17.0,29.0,4.0,8.0,4.0,4.0,11.0,15.0,3.0,10.0,3.0,4.0,0.5,0.5,0.5,0.5,140.0,157.0,True,2022,2021-10-20
0,3,16,11.0,15.0,3.0,10.0,3.0,4.0,17.0,29.0,4.0,8.0,4.0,4.0,0.5,0.5,0.5,1.0,157.0,140.0,False,2022,2021-10-20
1,7,20,7.0,16.0,3.0,7.0,4.0,5.0,13.0,22.0,4.0,8.0,2.0,2.0,0.5,0.5,0.5,0.5,92.0,129.0,False,2022,2021-10-20
1,28,2,13.0,27.0,6.0,13.0,8.0,8.0,16.0,30.0,8.0,15.0,6.0,8.0,0.5,0.5,0.5,0.5,140.0,141.0,True,2022,2021-10-20
0,22,21,13.0,20.0,6.0,10.0,9.0,9.0,11.0,23.0,7.0,9.0,5.0,8.0,0.5,0.5,0.5,0.5,153.0,155.0,False,2022,2021-10-20
1,8,18,12.0,26.0,4.0,8.0,2.0,3.0,8.0,17.0,4.0,4.0,4.0,6.0,0.5,0.5,0.5,1.0,157.0,122.0,False,2022,2021-10-20
0,15,17,10.0,22.0,8.0,11.0,8.0,10.0,14.0,24.0,6.0,11.0,7.0,8.0,0.5,0.5,0.5,0.0,157.0,139.0,True,2022,2021-10-20
0,10,5,6.0,14.0,3.0,7.0,4.0,4.0,8.0,17.0,3.0,9.0,3.0,6.0,0.5,0.5,0.5,0.5,157.0,154.0,False,2022,2021-10-20
1,21,22,11.0,23.0,7.0,9.0,5.0,8.0,13.0,20.0,6.0,10.0,9.0,9.0,0.5,0.5,0.5,0.0,155.0,153.0,True,2022,2021-10-20
0,27,19,11.0,21.0,2.0,6.0,11.0,11.0,8.0,20.0,3.0,5.0,5.0,5.0,0.5,0.5,0.5,0.5,157.0,157.0,True,2022,2021-10-20
0,20,7,13.0,22.0,4.0,8.0,2.0,2.0,7.0,16.0,3.0,7.0,4.0,5.0,0.5,0.5,0.5,0.0,129.0,92.0,True,2022,2021-10-20
1,11,26,10.0,17.0,4.0,10.0,4.0,6.0,7.0,17.0,2.0,7.0,4.0,5.0,0.5,0.5,0.5,0.5,124.0,157.0,True,2022,2021-10-20
0,2,28,16.0,30.0,8.0,15.0,6.0,8.0,13.0,27.0,6.0,13.0,8.0,8.0,0.5,0.5,0.5,1.0,141.0,140.0,False,2022,2021-10-20
0,26,11,7.0,17.0,2.0,7.0,4.0,5.0,10.0,17.0,4.0,10.0,4.0,6.0,0.5,0.5,0.5,1.0,157.0,124.0,False,2022,2021-10-20
1,19,27,8.0,20.0,3.0,5.0,5.0,5.0,11.0,21.0,2.0,6.0,11.0,11.0,0.5,0.5,0.5,1.0,157.0,157.0,False,2022,2021-10-20
0,14,25,9.0,19.0,2.0,9.0,8.0,8.0,5.0,20.0,2.0,9.0,5.0,6.0,0.5,0.5,0.5,0.0,140.0,157.0,True,2022,2021-10-20
1,5,10,8.0,17.0,3.0,9.0,3.0,6.0,6.0,14.0,3.0,7.0,4.0,4.0,0.5,0.5,0.5,0.0,154.0,157.0,True,2022,2021-10-20
0,13,9,7.0,17.0,3.0,7.0,4.0,4.0,7.0,16.0,3.0,5.0,5.0,5.0,0.5,0.5,0.5,0.5,137.0,110.0,False,2022,2021-10-21
1,9,13,7.0,16.0,3.0,5.0,5.0,5.0,7.0,17.0,3.0,7.0,4.0,4.0,0.5,0.5,0.5,0.0,110.0,137.0,True,2022,2021-10-21
0,24,0,12.0,23.0,5.0,11.0,6.0,10.0,16.0,25.0,8.0,13.0,5.0,9.0,0.5,0.5,0.5,1.0,113.0,2.0,False,2022,2021-10-21
1,0,24,16.0,25.0,8.0,13.0,5.0,9.0,12.0,23.0,5.0,11.0,6.0,10.0,0.5,1.0,0.5,0.0,2.0,113.0,True,2022,2021-10-21
1,12,4,10.0,18.0,4.0,8.0,9.0,11.0,5.0,14.0,2.0,8.0,6.0,10.0,0.5,0.5,0.5,1.0,145.0,2.0,True,2022,2021-10-21
0,4,12,5.0,14.0,2.0,8.0,6.0,10.0,10.0,18.0,4.0,8.0,9.0,11.0,0.5,1.0,0.5,1.0,2.0,145.0,False,2022,2021-10-21
0,7,29,9.0,19.0,2.0,6.0,10.0,10.0,8.0,18.0,5.0,9.0,10.0,11.0,0.5,0.0,0.5,0.0,2.0,3.0,True,2022,2021-10-22
1,20,5,14.0,19.0,2.0,5.0,2.0,3.0,12.0,18.0,2.0,7.0,4.0,4.0,0.5,1.0,0.5,1.0,2.0,2.0,True,2022,2021-10-22
0,5,20,12.0,18.0,2.0,7.0,4.0,4.0,14.0,19.0,2.0,5.0,2.0,3.0,0.5,1.0,0.5,1.0,2.0,2.0,False,2022,2021-10-22
1,27,8,11.0,20.0,6.0,9.0,8.0,9.0,10.0,20.0,6.0,11.0,4.0,5.0,0.5,1.0,0.5,0.0,2.0,2.0,True,2022,2021-10-22
0,26,1,6.0,15.0,2.0,7.0,3.0,5.0,13.0,19.0,4.0,8.0,4.0,5.0,0.5,0.0,0.5,0.0,2.0,2.0,False,2022,2021-10-22
0,8,27,10.0,20.0,6.0,11.0,4.0,5.0,11.0,20.0,6.0,9.0,8.0,9.0,0.5,0.0,0.5,1.0,2.0,2.0,False,2022,2021-10-22
1,2,25,8.0,14.0,4.0,7.0,3.0,4.0,11.0,17.0,2.0,6.0,6.0,6.0,0.5,0.0,0.5,0.0,2.0,2.0,False,2022,2021-10-22
0,25,2,11.0,17.0,2.0,6.0,6.0,6.0,8.0,14.0,4.0,7.0,3.0,4.0,0.5,0.0,0.5,0.0,2.0,2.0,True,2022,2021-10-22
0,21,3,13.0,24.0,4.0,9.0,4.0,4.0,13.0,21.0,3.0,7.0,5.0,6.0,0.5,1.0,0.5,0.0,2.0,2.0,True,2022,2021-10-22
1,3,21,13.0,21.0,3.0,7.0,5.0,6.0,13.0,24.0,4.0,9.0,4.0,4.0,0.5,0.0,0.5,1.0,2.0,2.0,False,2022,2021-10-22
1,29,7,8.0,18.0,5.0,9.0,10.0,11.0,9.0,19.0,2.0,6.0,10.0,10.0,0.5,0.0,0.5,0.5,3.0,2.0,False,2022,2021-10-22
0,11,15,9.0,25.0,6.0,14.0,9.0,10.0,9.0,21.0,6.0,15.0,6.0,8.0,0.5,1.0,0.5,1.0,2.0,2.0,True,2022,2021-10-22
0,22,14,15.0,22.0,5.0,9.0,6.0,8.0,13.0,24.0,6.0,9.0,6.0,6.0,0.5,0.0,0.5,1.0,2.0,2.0,False,2022,2021-10-22
1,15,11,9.0,21.0,6.0,15.0,6.0,8.0,9.0,25.0,6.0,14.0,9.0,10.0,0.5,1.0,0.5,1.0,2.0,2.0,False,2022,2021-10-22
1,1,26,13.0,19.0,4.0,8.0,4.0,5.0,6.0,15.0,2.0,7.0,3.0,5.0,0.5,0.0,0.5,0.0,2.0,2.0,True,2022,2021-10-22
0,28,10,9.0,16.0,4.0,9.0,4.0,5.0,6.0,17.0,4.0,7.0,6.0,6.0,0.5,1.0,0.5,0.0,2.0,2.0,True,2022,2021-10-22
1,14,22,13.0,24.0,6.0,9.0,6.0,6.0,15.0,22.0,5.0,9.0,6.0,8.0,0.5,1.0,0.5,0.0,2.0,2.0,True,2022,2021-10-22
0,6,18,10.0,20.0,3.0,10.0,10.0,10.0,10.0,20.0,4.0,6.0,5.0,6.0,0.5,0.0,0.5,1.0,3.0,2.0,True,2022,2021-10-22
1,10,28,6.0,17.0,4.0,7.0,6.0,6.0,9.0,16.0,4.0,9.0,4.0,5.0,0.5,0.0,0.5,1.0,2.0,2.0,False,2022,2021-10-22
1,18,6,10.0,20.0,4.0,6.0,5.0,6.0,10.0,20.0,3.0,10.0,10.0,10.0,0.5,1.0,0.5,0.5,2.0,3.0,False,2022,2021-10-22
1,25,13,9.0,17.0,5.0,9.0,5.0,7.0,11.0,24.0,7.0,11.0,5.0,6.0,0.5,0.5,0.5,0.0,1.0,2.0,False,2022,2021-10-23
0,8,23,12.0,24.0,3.0,13.0,8.0,8.0,10.0,22.0,3.0,8.0,2.0,2.0,0.5,0.0,0.5,1.0,1.0,3.0,False,2022,2021-10-23
1,27,19,7.0,18.0,3.0,7.0,7.0,9.0,8.0,16.0,3.0,5.0,3.0,4.0,0.5,1.0,0.5,0.0,1.0,3.0,True,2022,2021-10-23
0,9,3,8.0,22.0,3.0,8.0,7.0,7.0,9.0,15.0,3.0,7.0,5.0,6.0,0.5,1.0,0.5,0.0,2.0,1.0,False,2022,2021-10-23
1,22,12,8.0,21.0,4.0,7.0,8.0,8.0,12.0,28.0,4.0,12.0,5.0,6.0,0.5,0.0,0.5,1.0,1.0,2.0,True,2022,2021-10-23
0,12,22,12.0,28.0,4.0,12.0,5.0,6.0,8.0,21.0,4.0,7.0,8.0,8.0,0.5,1.0,0.5,0.3333333333333333,2.0,1.0,False,2022,2021-10-23
1,3,9,9.0,15.0,3.0,7.0,5.0,6.0,8.0,22.0,3.0,8.0,7.0,7.0,0.5,0.0,0.5,0.5,1.0,2.0,True,2022,2021-10-23
0,16,24,10.0,19.0,4.0,10.0,6.0,8.0,15.0,25.0,5.0,12.0,6.0,6.0,0.5,1.0,0.5,0.0,3.0,2.0,True,2022,2021-10-23
1,24,16,15.0,25.0,5.0,12.0,6.0,6.0,10.0,19.0,4.0,10.0,6.0,8.0,0.5,0.0,0.5,1.0,2.0,3.0,False,2022,2021-10-23
0,4,5,9.0,17.0,3.0,8.0,8.0,9.0,9.0,18.0,7.0,11.0,2.0,3.0,0.5,0.5,0.5,0.5,2.0,1.0,True,2022,2021-10-23
0,7,17,9.0,19.0,4.0,5.0,2.0,4.0,10.0,19.0,6.0,11.0,5.0,5.0,0.5,0.5,0.5,0.0,1.0,3.0,False,2022,2021-10-23
0,19,27,8.0,16.0,3.0,5.0,3.0,4.0,7.0,18.0,3.0,7.0,7.0,9.0,0.5,0.0,0.5,1.0,3.0,1.0,False,2022,2021-10-23
1,17,7,10.0,19.0,6.0,11.0,5.0,5.0,9.0,19.0,4.0,5.0,2.0,4.0,0.5,0.0,0.5,0.3333333333333333,3.0,1.0,True,2022,2021-10-23
0,13,25,11.0,24.0,7.0,11.0,5.0,6.0,9.0,17.0,5.0,9.0,5.0,7.0,0.5,0.0,0.5,0.3333333333333333,2.0,1.0,True,2022,2021-10-23
1,5,4,9.0,18.0,7.0,11.0,2.0,3.0,9.0,17.0,3.0,8.0,8.0,9.0,0.5,0.5,0.5,0.6666666666666666,1.0,2.0,False,2022,2021-10-23
1,23,8,10.0,22.0,3.0,8.0,2.0,2.0,12.0,24.0,3.0,13.0,8.0,8.0,0.5,1.0,0.5,0.0,3.0,1.0,True,2022,2021-10-23
0,21,6,9.0,18.0,3.0,6.0,11.0,12.0,17.0,24.0,2.0,8.0,3.0,4.0,0.5,1.0,0.5,0.5,2.0,2.0,True,2022,2021-10-24
1,29,16,10.0,19.0,6.0,9.0,5.0,7.0,13.0,21.0,5.0,7.0,9.0,11.0,0.5,0.0,0.5,1.0,2.0,1.0,True,2022,2021-10-24
1,1,2,11.0,18.0,8.0,10.0,8.0,10.0,12.0,24.0,5.0,11.0,8.0,9.0,0.5,0.5,0.5,0.0,2.0,2.0,False,2022,2021-10-24
0,2,1,12.0,24.0,5.0,11.0,8.0,9.0,11.0,18.0,8.0,10.0,8.0,10.0,0.5,0.0,0.5,0.3333333333333333,2.0,2.0,True,2022,2021-10-24
0,18,26,9.0,15.0,7.0,10.0,6.0,7.0,9.0,19.0,3.0,6.0,10.0,12.0,0.5,0.5,0.5,0.0,2.0,2.0,True,2022,2021-10-24
1,6,21,17.0,24.0,2.0,8.0,3.0,4.0,9.0,18.0,3.0,6.0,11.0,12.0,0.5,0.5,0.5,1.0,2.0,2.0,False,2022,2021-10-24
0,16,29,13.0,21.0,5.0,7.0,9.0,11.0,10.0,19.0,6.0,9.0,5.0,7.0,0.5,1.0,0.5,0.3333333333333333,1.0,2.0,False,2022,2021-10-24
1,26,18,9.0,19.0,3.0,6.0,10.0,12.0,9.0,15.0,7.0,10.0,6.0,7.0,0.5,0.0,0.5,0.6666666666666666,2.0,2.0,False,2022,2021-10-24
0,0,15,9.0,23.0,4.0,15.0,5.0,6.0,9.0,16.0,5.0,10.0,5.0,8.0,0.5,1.0,0.5,0.5,3.0,2.0,True,2022,2021-10-24
0,10,28,9.0,16.0,5.0,9.0,8.0,9.0,9.0,24.0,5.0,10.0,12.0,14.0,0.5,0.0,0.5,1.0,2.0,2.0,True,2022,2021-10-24
1,15,0,9.0,16.0,5.0,10.0,5.0,8.0,9.0,23.0,4.0,15.0,5.0,6.0,0.5,0.5,0.5,1.0,2.0,3.0,False,2022,2021-10-24
1,28,10,9.0,24.0,5.0,10.0,12.0,14.0,9.0,16.0,5.0,9.0,8.0,9.0,0.5,1.0,0.5,0.3333333333333333,2.0,2.0,False,2022,2021-10-24
1,6,14,9.0,17.0,5.0,11.0,6.0,9.0,8.0,22.0,3.0,13.0,5.0,5.0,0.5,0.3333333333333333,0.5,1.0,1.0,3.0,True,2022,2021-10-25
0,14,6,8.0,22.0,3.0,13.0,5.0,5.0,9.0,17.0,5.0,11.0,6.0,9.0,0.5,1.0,0.5,0.5,3.0,1.0,False,2022,2021-10-25
1,21,2,11.0,22.0,7.0,14.0,4.0,6.0,14.0,28.0,6.0,12.0,7.0,8.0,0.5,1.0,0.5,0.3333333333333333,1.0,1.0,False,2022,2021-10-25
0,2,21,14.0,28.0,6.0,12.0,7.0,8.0,11.0,22.0,7.0,14.0,4.0,6.0,0.5,0.3333333333333333,0.5,0.75,1.0,1.0,True,2022,2021-10-25
0,3,20,10.0,13.0,3.0,8.0,5.0,5.0,9.0,15.0,3.0,9.0,5.0,6.0,0.5,0.3333333333333333,0.5,1.0,2.0,3.0,True,2022,2021-10-25
0,19,9,8.0,16.0,3.0,8.0,4.0,5.0,13.0,21.0,3.0,7.0,4.0,5.0,0.5,0.0,0.5,0.5,2.0,2.0,False,2022,2021-10-25
0,4,22,10.0,18.0,4.0,9.0,10.0,13.0,10.0,21.0,4.0,9.0,5.0,6.0,0.5,0.6666666666666666,0.5,0.3333333333333333,2.0,2.0,True,2022,2021-10-25
1,20,3,9.0,15.0,3.0,9.0,5.0,6.0,10.0,13.0,3.0,8.0,5.0,5.0,0.5,1.0,0.5,0.5,3.0,2.0,False,2022,2021-10-25
1,22,4,10.0,21.0,4.0,9.0,5.0,6.0,10.0,18.0,4.0,9.0,10.0,13.0,0.5,0.3333333333333333,0.5,0.75,2.0,2.0,False,2022,2021-10-25
0,27,25,8.0,19.0,5.0,9.0,10.0,10.0,8.0,17.0,4.0,9.0,6.0,6.0,0.5,1.0,0.5,0.3333333333333333,2.0,2.0,True,2022,2021-10-25
0,10,12,6.0,13.0,4.0,8.0,3.0,5.0,15.0,21.0,2.0,8.0,8.0,8.0,0.5,0.3333333333333333,0.5,0.5,1.0,2.0,False,2022,2021-10-25
0,8,23,11.0,21.0,4.0,9.0,8.0,8.0,10.0,24.0,4.0,11.0,8.0,8.0,0.5,0.0,0.5,1.0,2.0,2.0,True,2022,2021-10-25
1,23,8,10.0,24.0,4.0,11.0,8.0,8.0,11.0,21.0,4.0,9.0,8.0,8.0,0.5,1.0,0.5,0.25,2.0,2.0,False,2022,2021-10-25
0,17,24,7.0,16.0,4.0,11.0,4.0,6.0,8.0,20.0,6.0,15.0,3.0,4.0,0.5,0.5,0.5,0.0,2.0,2.0,False,2022,2021-10-25
1,9,19,13.0,21.0,3.0,7.0,4.0,5.0,8.0,16.0,3.0,8.0,4.0,5.0,0.5,0.5,0.5,0.0,2.0,2.0,True,2022,2021-10-25
1,12,10,15.0,21.0,2.0,8.0,8.0,8.0,6.0,13.0,4.0,8.0,3.0,5.0,0.5,0.5,0.5,0.25,2.0,1.0,True,2022,2021-10-25
1,24,17,8.0,20.0,6.0,15.0,3.0,4.0,7.0,16.0,4.0,11.0,4.0,6.0,0.5,0.0,0.5,0.3333333333333333,2.0,2.0,True,2022,2021-10-25
1,25,27,8.0,17.0,4.0,9.0,6.0,6.0,8.0,19.0,5.0,9.0,10.0,10.0,0.5,0.3333333333333333,0.5,1.0,2.0,2.0,False,2022,2021-10-25
1,28,18,7.0,18.0,5.0,11.0,4.0,4.0,10.0,18.0,4.0,8.0,10.0,11.0,0.5,0.6666666666666666,0.5,0.6666666666666666,2.0,2.0,True,2022,2021-10-26
0,0,26,9.0,17.0,4.0,9.0,7.0,7.0,11.0,19.0,4.0,5.0,4.0,5.0,0.5,1.0,0.5,0.0,2.0,2.0,True,2022,2021-10-26
1,13,1,10.0,25.0,4.0,9.0,5.0,6.0,7.0,16.0,3.0,9.0,5.0,6.0,0.5,0.5,0.5,0.3333333333333333,3.0,2.0,True,2022,2021-10-26
0,18,28,10.0,18.0,4.0,8.0,10.0,11.0,7.0,18.0,5.0,11.0,4.0,4.0,0.5,0.6666666666666666,0.5,0.75,2.0,2.0,False,2022,2021-10-26
0,1,13,7.0,16.0,3.0,9.0,5.0,6.0,10.0,25.0,4.0,9.0,5.0,6.0,0.5,0.3333333333333333,0.5,0.6666666666666666,2.0,3.0,False,2022,2021-10-26
1,26,0,11.0,19.0,4.0,5.0,4.0,5.0,9.0,17.0,4.0,9.0,7.0,7.0,0.5,0.0,0.5,1.0,2.0,2.0,False,2022,2021-10-26
0,20,11,9.0,18.0,3.0,11.0,5.0,7.0,9.0,20.0,3.0,10.0,9.0,16.0,0.5,0.6666666666666666,0.5,1.0,1.0,4.0,False,2022,2021-10-26
1,5,29,13.0,24.0,5.0,9.0,7.0,8.0,15.0,31.0,4.0,10.0,5.0,6.0,0.5,0.3333333333333333,0.5,0.3333333333333333,3.0,2.0,False,2022,2021-10-26
0,29,5,15.0,31.0,4.0,10.0,5.0,6.0,13.0,24.0,5.0,9.0,7.0,8.0,0.5,0.3333333333333333,0.5,0.25,2.0,3.0,True,2022,2021-10-26
1,11,20,9.0,20.0,3.0,10.0,9.0,16.0,9.0,18.0,3.0,11.0,5.0,7.0,0.5,1.0,0.5,0.5,4.0,1.0,True,2022,2021-10-26
0,14,2,10.0,25.0,3.0,6.0,5.0,7.0,9.0,22.0,4.0,8.0,6.0,8.0,0.5,0.6666666666666666,0.5,0.5,2.0,2.0,True,2022,2021-10-27
1,24,3,6.0,20.0,3.0,9.0,3.0,5.0,12.0,20.0,2.0,4.0,6.0,6.0,0.5,0.3333333333333333,0.5,0.5,2.0,2.0,False,2022,2021-10-27
0,3,24,12.0,20.0,2.0,4.0,6.0,6.0,6.0,20.0,3.0,9.0,3.0,5.0,0.5,0.5,0.5,0.25,2.0,2.0,True,2022,2021-10-27
1,6,12,9.0,18.0,5.0,11.0,5.0,6.0,8.0,18.0,3.0,7.0,8.0,9.0,0.5,0.5,0.5,0.6666666666666666,2.0,2.0,False,2022,2021-10-27
1,4,23,15.0,23.0,3.0,9.0,7.0,9.0,12.0,25.0,3.0,11.0,5.0,6.0,0.5,0.75,0.5,0.6666666666666666,2.0,2.0,False,2022,2021-10-27
0,12,6,8.0,18.0,3.0,7.0,8.0,9.0,9.0,18.0,5.0,11.0,5.0,6.0,0.5,0.6666666666666666,0.2,0.4,2.0,2.0,True,2022,2021-10-27
0,9,8,13.0,27.0,2.0,6.0,3.0,4.0,8.0,21.0,5.0,10.0,4.0,4.0,0.5,0.6666666666666666,0.5,0.25,2.0,2.0,True,2022,2021-10-27
1,8,9,8.0,21.0,5.0,10.0,4.0,4.0,13.0,27.0,2.0,6.0,3.0,4.0,0.5,0.25,0.5,0.75,2.0,2.0,False,2022,2021-10-27
0,23,4,12.0,25.0,3.0,11.0,5.0,6.0,15.0,23.0,3.0,9.0,7.0,9.0,0.5,0.6666666666666666,0.2,0.6,2.0,2.0,True,2022,2021-10-27
1,2,14,9.0,22.0,4.0,8.0,6.0,8.0,10.0,25.0,3.0,6.0,5.0,7.0,0.5,0.5,0.5,0.75,2.0,2.0,False,2022,2021-10-27
0,15,7,10.0,20.0,7.0,11.0,3.0,7.0,12.0,28.0,2.0,7.0,5.0,6.0,0.5,0.3333333333333333,0.5,0.3333333333333333,3.0,4.0,True,2022,2021-10-27
1,25,22,10.0,21.0,6.0,10.0,3.0,5.0,7.0,15.0,2.0,7.0,3.0,4.0,0.5,0.25,0.5,0.25,2.0,2.0,True,2022,2021-10-27
0,16,17,7.0,13.0,4.0,7.0,4.0,5.0,8.0,22.0,5.0,11.0,5.0,8.0,0.5,0.6666666666666666,0.5,0.3333333333333333,3.0,2.0,False,2022,2021-10-27
0,22,25,7.0,15.0,2.0,7.0,3.0,4.0,10.0,21.0,6.0,10.0,3.0,5.0,0.5,0.25,0.04,0.4,2.0,2.0,False,2022,2021-10-27
1,17,16,8.0,22.0,5.0,11.0,5.0,8.0,7.0,13.0,4.0,7.0,4.0,5.0,0.5,0.3333333333333333,0.5,0.5,2.0,3.0,True,2022,2021-10-27
1,26,29,8.0,19.0,5.0,11.0,8.0,10.0,12.0,22.0,3.0,8.0,6.0,7.0,0.5,0.0,0.5,0.5,1.0,1.0,True,2022,2021-10-27
1,10,21,11.0,20.0,4.0,8.0,2.0,4.0,11.0,21.0,5.0,10.0,6.0,6.0,0.5,0.25,0.5,0.75,2.0,2.0,False,2022,2021-10-27
0,21,10,11.0,21.0,5.0,10.0,6.0,6.0,11.0,20.0,4.0,8.0,2.0,4.0,0.5,0.75,0.0,0.2,2.0,2.0,True,2022,2021-10-27
0,29,26,12.0,22.0,3.0,8.0,6.0,7.0,8.0,19.0,5.0,11.0,8.0,10.0,0.5,0.5,0.04,0.2,1.0,1.0,False,2022,2021-10-27
1,7,15,12.0,28.0,2.0,7.0,5.0,6.0,10.0,20.0,7.0,11.0,3.0,7.0,0.5,0.3333333333333333,0.5,0.5,4.0,3.0,False,2022,2021-10-27
